ID_Venda;ID_Loja;Produto;Categoria;Data_Venda;Qtd;Valor_Unitario
3051;101;Hub USB;Acessórios;2026-02-17;9.0;R$ 130,99
3052;101;Smart TV;Eletrônicos;2026-03-25;9.0;R$ 4481,52
3053;102;Tablet;Eletrônicos;2026-01-15;7.0;R$ 4372,62
3054;101;Capa Protetora;Acessórios;2026-02-18;9.0;R$ 230,39
3055;101;   microfone  ;Periféricos;2026-03-05;3.0;R$ 60,37
3056;101;Gaveteiro;Móveis;2026-02-07;10.0;R$ 2006,51
3057;105;Filtro de Linha;Acessórios;2026-03-16;4.0;R$ 292,7
3058;103;Gaveteiro;Móveis;2026-01-19;2.0;R$ 1342,56
3059;104;   monitor  ;Eletrônicos;2026-01-25;3.0;R$ 3346,94
3060;101;   monitor  ;Eletrônicos;2026-03-16;;R$ 2390,83
3061;102;Notebook;Eletrônicos;2026-03-16;6.0;R$ 2198,52
3062;104;Microfone;Periféricos;2026-03-03;1.0;R$ 306,59
3063;103;Notebook;Eletrônicos;2026-02-06;7.0;R$ 4000,45
3064;101;Microfone;Periféricos;2026-02-02;8.0;R$ 196,4
3065;102;Mouse;Periféricos;2026-03-12;9.0;R$ 334,27
3066;104;Smartphone;Eletrônicos;2026-01-26;2.0;R$ 4862,81
3067;102;Carregador;Acessórios;2026-01-09;9.0;R$ 132,94
3068;101;Cadeira Gamer;Móveis;2026-03-04;10.0;R$ 1251,03
3069;102;Smart TV;Eletrônicos;2026-01-12;;R$ 3485,85
3070;103;Teclado;;2026-01-23;3.0;R$ 339,95
3071;102;Capa Protetora;Acessórios;2026-02-17;3.0;R$ 215,82
3072;103;Cadeira Gamer;Móveis;2026-01-14;4.0;R$ 2064,56
3073;101;Hub USB;Acessórios;2026-02-10;2.0;R$ 348,32
3074;104;Webcam;Periféricos;2026-02-06;7.0;R$ 62,99
3075;101;Headset;Periféricos;2026-03-19;8.0;R$ 260,11
3076;104;Filtro de Linha;Acessórios;2026-02-10;4.0;R$ 229,67
3077;105;Capa Protetora;Acessórios;2026-02-06;10.0;R$ 341,58
3078;104;Mesa de Escritório;Móveis;2026-03-28;1.0;R$ 2136,82
3079;102;   cadeira gamer  ;Móveis;2026-03-10;3.0;R$ 944,63
3080;101;Smart TV;Eletrônicos;2026-02-01;10.0;R$ 1109,33
3081;102;   mesa de escritório  ;Móveis;2026-02-13;3.0;R$ 576,96
3082;104;Mouse;Periféricos;2026-03-25;2.0;R$ 256,88
3083;101;Mesa de Escritório;Móveis;2026-02-08;2.0;R$ 2377,29
3084;104;   cadeira gamer  ;;2026-02-16;6.0;R$ 1226,43
3085;101;Mesa de Escritório;Móveis;2026-03-26;4.0;R$ 778,34
3086;104;Mesa de Escritório;Móveis;2026-01-19;9.0;R$ 1702,22
3087;103;Carregador;Acessórios;2026-03-16;;R$ 283,09
3088;101;Teclado;Periféricos;2026-02-25;3.0;R$ 264,78
3089;101;Câmera;Eletrônicos;2026-01-05;10.0;R$ 3445,01
3090;104;Gaveteiro;Móveis;2026-02-03;5.0;R$ 962,43
3091;103;Suporte Monitor;Móveis;2026-03-02;5.0;R$ 687,28
3092;102;Câmera;Eletrônicos;2026-02-15;6.0;R$ 4613,7
3093;103;Microfone;Periféricos;2026-03-13;10.0;R$ 26,34
3094;105;Microfone;Periféricos;2026-02-06;9.0;R$ 174,71
3095;105;Monitor;Eletrônicos;2026-01-01;8.0;R$ 1892,48
3096;102;Monitor;Eletrônicos;2026-01-14;5.0;R$ 1276,91
3097;103;Câmera;Eletrônicos;2026-03-18;6.0;R$ 1697,12
3098;103;Tablet;Eletrônicos;2026-01-13;1.0;R$ 1389,91
3099;104;Tablet;Eletrônicos;2026-02-11;;R$ 4838,24
3100;101;Mesa de Escritório;Móveis;2026-01-21;5.0;R$ 2381,87
3101;102;Suporte Monitor;;2026-01-05;6.0;R$ 811,65
3102;105;Smart TV;Eletrônicos;2026-01-28;4.0;R$ 4664,79
3103;103;Microfone;Periféricos;2026-03-10;10.0;R$ 337,13
3104;104;Tablet;Eletrônicos;2026-03-16;6.0;R$ 2482,33
3105;102;Webcam;;2026-03-21;3.0;R$ 343,62
3106;101;Filtro de Linha;Acessórios;2026-01-22;9.0;R$ 236,85
3107;102;Notebook;Eletrônicos;2026-02-14;2.0;R$ 2269,51
3108;104;Gaveteiro;Móveis;2026-03-15;8.0;R$ 2229,98
3109;104;Smart TV;Eletrônicos;2026-01-24;;R$ 978,33
3110;104;Notebook;Eletrônicos;2026-03-07;10.0;R$ 1499,36
3111;105;Mouse;Periféricos;2026-02-26;7.0;R$ 236,63
3112;104;Capa Protetora;Acessórios;2026-03-12;2.0;R$ 194,06
3113;101;Cadeira Gamer;Móveis;2026-03-19;7.0;R$ 1034,96
3114;104;Filtro de Linha;Acessórios;2026-03-02;1.0;R$ 178,13
3115;105;Câmera;Eletrônicos;2026-03-28;5.0;R$ 2902,91
3116;103;Smartphone;Eletrônicos;2026-03-08;1.0;R$ 5309,31
3117;105;Cadeira Gamer;Móveis;2026-03-09;6.0;R$ 2449,27
3118;101;Gaveteiro;Móveis;2026-02-09;10.0;R$ 377,7
3119;104;Cadeira Gamer;Móveis;2026-03-11;;R$ 2265,07
3120;103;Gaveteiro;;2026-01-10;;R$ 2337,48
3121;104;Webcam;Periféricos;2026-01-01;1.0;R$ 64,45
3122;102;Mousepad;Periféricos;2026-03-16;;R$ 282,22
3123;105;Cabo HDMI;Acessórios;2026-03-26;3.0;R$ 297,08
3124;102;Notebook;Eletrônicos;2026-01-09;1.0;R$ 1450,93
3125;101;Tablet;;2026-02-19;1.0;R$ 3184,22
3126;105;Webcam;Periféricos;2026-02-13;8.0;R$ 98,18
3127;104;   mouse  ;Periféricos;2026-01-26;5.0;R$ 102,08
3128;105;   tablet  ;Eletrônicos;2026-01-11;3.0;R$ 3690,91
3129;103;Smartphone;Eletrônicos;2026-03-19;7.0;R$ 2276,23
3130;105;Filtro de Linha;Acessórios;2026-02-04;9.0;R$ 219,86
3131;103;Cabo HDMI;Acessórios;2026-01-06;3.0;R$ 102,44
3132;103;Carregador;Acessórios;2026-02-28;;R$ 80,87
3133;101;Cadeira Gamer;Móveis;2026-03-28;3.0;R$ 1998,85
3134;104;   carregador  ;Acessórios;2026-01-23;9.0;R$ 284,34
3135;105;Suporte Monitor;Móveis;2026-02-21;10.0;R$ 374,02
3136;103;Mousepad;Periféricos;2026-02-20;6.0;R$ 293,61
3137;103;Mouse;Periféricos;2026-01-06;5.0;R$ 249,05
3138;102;   monitor  ;Eletrônicos;2026-02-08;8.0;R$ 1161,0
3139;101;Câmera;Eletrônicos;2026-01-13;7.0;R$ 3767,1
3140;105;Microfone;Periféricos;2026-03-14;;R$ 146,47
3141;101;Notebook;Eletrônicos;2026-03-26;10.0;R$ 1388,41
3142;105;   headset  ;Periféricos;2026-03-16;7.0;R$ 204,87
3143;101;Headset;Periféricos;2026-01-09;;R$ 85,34
3144;105;   tablet  ;Eletrônicos;2026-01-11;2.0;R$ 4077,82
3145;105;Tablet;Eletrônicos;2026-02-15;1.0;R$ 3160,94
3146;101;   carregador  ;;2026-01-10;9.0;R$ 171,39
3147;103;Hub USB;Acessórios;2026-02-16;3.0;R$ 332,3
3148;105;Cadeira Gamer;Móveis;2026-02-24;5.0;R$ 360,11
3149;103;Cabo HDMI;Acessórios;2026-03-08;4.0;R$ 220,79
3150;105;   cadeira gamer  ;Móveis;2026-01-27;;R$ 2419,64
3151;102;Carregador;Acessórios;2026-02-08;2.0;R$ 251,93
3152;104;Mouse;Periféricos;2026-03-27;1.0;R$ 46,8
3153;103;   cabo hdmi  ;Acessórios;2026-01-11;4.0;R$ 150,73
3154;104;Gaveteiro;Móveis;2026-02-20;5.0;R$ 2228,99
3155;105;   suporte monitor  ;Móveis;2026-03-03;8.0;R$ 326,66
3156;101;Carregador;Acessórios;2026-01-25;2.0;R$ 166,69
3157;104;   suporte monitor  ;Móveis;2026-03-07;4.0;R$ 2094,92
3158;101;   cabo hdmi  ;Acessórios;2026-03-23;7.0;R$ 294,61
3159;101;Suporte Monitor;Móveis;2026-02-03;6.0;R$ 1035,21
3160;102;Gaveteiro;Móveis;2026-03-11;6.0;R$ 2368,27
3161;101;Microfone;Periféricos;2026-01-12;4.0;R$ 319,27
3162;105;Mousepad;Periféricos;2026-03-13;6.0;R$ 90,77
3163;104;Filtro de Linha;Acessórios;2026-01-15;4.0;R$ 337,3
3164;102;Gaveteiro;Móveis;2026-03-24;3.0;R$ 2344,01
3165;103;Hub USB;Acessórios;2026-03-08;10.0;R$ 70,63
3166;101;Cadeira Gamer;Móveis;2026-01-09;10.0;R$ 741,67
3167;104;Cabo HDMI;Acessórios;2026-02-01;6.0;R$ 140,07
3168;103;Capa Protetora;Acessórios;2026-01-04;2.0;R$ 148,23
3169;105;Headset;Periféricos;2026-02-13;5.0;R$ 152,21
3170;101;Tablet;Eletrônicos;2026-03-21;;R$ 2494,91
3171;102;Mesa de Escritório;Móveis;2026-02-23;2.0;R$ 1893,46
3172;102;Suporte Monitor;Móveis;2026-01-20;1.0;R$ 1024,39
3173;101;Câmera;Eletrônicos;2026-01-26;2.0;R$ 3935,95
3174;101;Cabo HDMI;Acessórios;2026-03-15;4.0;R$ 205,41
3175;105;   monitor  ;Eletrônicos;2026-01-28;4.0;R$ 805,67
3176;102;Gaveteiro;Móveis;2026-03-20;1.0;R$ 1981,16
3177;105;   carregador  ;Acessórios;2026-01-07;4.0;R$ 44,28
3178;104;   microfone  ;Periféricos;2026-02-28;6.0;R$ 339,91
3179;101;Teclado;Periféricos;2026-01-14;4.0;R$ 267,72
3180;101;Carregador;Acessórios;2026-01-21;4.0;R$ 293,4
3181;104;Mousepad;Periféricos;2026-03-07;6.0;R$ 321,31
3182;104;Cadeira Gamer;Móveis;2026-01-05;4.0;R$ 2019,42
3183;102;Mesa de Escritório;Móveis;2026-03-05;7.0;R$ 2071,1
3184;102;Capa Protetora;Acessórios;2026-02-20;10.0;R$ 207,33
3185;102;Hub USB;Acessórios;2026-02-10;9.0;R$ 111,88
3186;104;   capa protetora  ;Acessórios;2026-01-28;2.0;R$ 44,55
3187;103;Smart TV;Eletrônicos;2026-03-17;1.0;R$ 2306,23
3188;103;   câmera  ;Eletrônicos;2026-02-23;3.0;R$ 4465,99
3189;103;   câmera  ;Eletrônicos;2026-01-01;5.0;R$ 5286,29
3190;102;Carregador;Acessórios;2026-03-01;4.0;R$ 68,1
3191;101;Webcam;Periféricos;2026-02-12;10.0;R$ 214,51
3192;104;Webcam;Periféricos;2026-02-16;10.0;R$ 124,23
3193;102;Gaveteiro;Móveis;2026-02-22;2.0;R$ 461,68
3194;104;Monitor;Eletrônicos;2026-03-17;7.0;R$ 1497,56
3195;104;   notebook  ;Eletrônicos;2026-01-12;9.0;R$ 2170,82
3196;101;Tablet;Eletrônicos;2026-02-08;1.0;R$ 4292,64
3197;103;Webcam;Periféricos;2026-02-08;;R$ 283,79
3198;105;Mouse;Periféricos;2026-01-21;8.0;R$ 95,74
3199;105;   mesa de escritório  ;Móveis;2026-01-01;;R$ 594,22
3200;103;Webcam;Periféricos;2026-02-09;2.0;R$ 164,16
3201;102;Hub USB;Acessórios;2026-01-06;10.0;R$ 261,35
3202;101;Tablet;Eletrônicos;2026-01-02;9.0;R$ 1339,67
3203;102;   mousepad  ;Periféricos;2026-01-07;1.0;R$ 24,25
3204;102;Cadeira Gamer;Móveis;2026-01-24;9.0;R$ 808,01
3205;102;   mesa de escritório  ;Móveis;2026-02-11;4.0;R$ 1563,49
3206;105;Smart TV;Eletrônicos;2026-01-28;7.0;R$ 4134,48
3207;104;Capa Protetora;;2026-02-24;5.0;R$ 23,05
3208;103;Notebook;;2026-02-04;7.0;R$ 2637,53
3209;103;Suporte Monitor;Móveis;2026-03-01;2.0;R$ 1024,24
3210;105;Filtro de Linha;Acessórios;2026-03-01;;R$ 62,77
3211;101;Capa Protetora;Acessórios;2026-03-23;7.0;R$ 52,58
3212;102;Suporte Monitor;Móveis;2026-01-23;4.0;R$ 1831,89
3213;101;Mesa de Escritório;Móveis;2026-02-21;8.0;R$ 1699,11
3214;103;   carregador  ;Acessórios;2026-01-11;;R$ 216,62
3215;103;Headset;Periféricos;2026-02-17;7.0;R$ 295,49
3216;102;   cabo hdmi  ;Acessórios;2026-01-03;8.0;R$ 111,2
3217;103;Câmera;Eletrônicos;2026-03-16;2.0;R$ 4732,82
3218;103;Teclado;Periféricos;2026-03-08;6.0;R$ 335,9
3219;103;Mouse;Periféricos;2026-02-24;6.0;R$ 205,97
3220;101;Câmera;Eletrônicos;2026-01-26;8.0;R$ 5450,36
3221;103;Carregador;Acessórios;2026-01-15;5.0;R$ 127,3
3222;101;Gaveteiro;Móveis;2026-01-26;2.0;R$ 2232,03
3223;102;Mousepad;Periféricos;2026-03-17;;R$ 276,36
3224;104;Cabo HDMI;Acessórios;2026-01-22;9.0;R$ 229,75
3225;101;Hub USB;Acessórios;2026-02-04;2.0;R$ 266,74
3226;104;Mousepad;Periféricos;2026-01-21;6.0;R$ 249,66
3227;102;   webcam  ;Periféricos;2026-03-16;9.0;R$ 311,04
3228;103;Capa Protetora;Acessórios;2026-03-04;9.0;R$ 275,08
3229;104;Mouse;Periféricos;2026-03-19;1.0;R$ 232,87
3230;105;Suporte Monitor;Móveis;2026-02-15;5.0;R$ 2213,01
3231;104;Capa Protetora;Acessórios;2026-01-24;7.0;R$ 64,69
3232;102;Gaveteiro;Móveis;2026-02-19;;R$ 1816,61
3233;103;Webcam;Periféricos;2026-03-11;10.0;R$ 264,45
3234;104;Suporte Monitor;Móveis;2026-02-17;4.0;R$ 2328,25
3235;105;   smartphone  ;Eletrônicos;2026-02-17;5.0;R$ 5481,19
3236;102;Smartphone;Eletrônicos;2026-03-22;2.0;R$ 4589,94
3237;102;Cadeira Gamer;Móveis;2026-03-21;1.0;R$ 1382,24
3238;102;Microfone;Periféricos;2026-03-17;6.0;R$ 113,23
3239;105;Mesa de Escritório;Móveis;2026-03-11;1.0;R$ 1901,7
3240;104;   mesa de escritório  ;Móveis;2026-01-15;4.0;R$ 989,84
3241;105;Filtro de Linha;Acessórios;2026-02-20;1.0;R$ 82,16
3242;101;Gaveteiro;Móveis;2026-03-11;1.0;R$ 1587,35
3243;104;Monitor;Eletrônicos;2026-01-02;7.0;R$ 1333,67
3244;103;Suporte Monitor;Móveis;2026-02-26;7.0;R$ 544,55
3245;105;Câmera;Eletrônicos;2026-01-16;1.0;R$ 4760,87
3246;102;Teclado;Periféricos;2026-03-21;4.0;R$ 236,55
3247;104;Mesa de Escritório;Móveis;2026-03-01;5.0;R$ 1116,15
3248;101;Mousepad;Periféricos;2026-01-23;6.0;R$ 161,47
3249;103;Teclado;Periféricos;2026-03-05;8.0;R$ 155,28
3250;103;Cabo HDMI;Acessórios;2026-01-17;3.0;R$ 249,11
3251;102;Capa Protetora;Acessórios;2026-01-06;3.0;R$ 69,39
3252;101;   cabo hdmi  ;Acessórios;2026-02-25;10.0;R$ 32,25
3253;101;Cadeira Gamer;Móveis;2026-01-02;1.0;R$ 755,85
3254;104;Capa Protetora;Acessórios;2026-02-06;2.0;R$ 146,19
3255;102;Webcam;Periféricos;2026-03-21;2.0;R$ 264,41
3256;105;Mouse;Periféricos;2026-01-28;6.0;R$ 94,03
3257;101;Smart TV;Eletrônicos;2026-01-05;9.0;R$ 1895,92
3258;101;Suporte Monitor;Móveis;2026-03-18;6.0;R$ 1380,19
3259;105;Mouse;Periféricos;2026-02-07;3.0;R$ 72,4
3260;101;Monitor;Eletrônicos;2026-02-19;9.0;R$ 1049,17
3261;105;Mesa de Escritório;Móveis;2026-03-09;8.0;R$ 1198,37
3262;101;Hub USB;Acessórios;2026-02-05;5.0;R$ 322,55
3263;104;Hub USB;Acessórios;2026-02-16;9.0;R$ 319,03
3264;105;   gaveteiro  ;Móveis;2026-02-16;8.0;R$ 1307,93
3265;105;Filtro de Linha;Acessórios;2026-03-10;;R$ 151,63
3266;102;Cabo HDMI;;2026-03-21;7.0;R$ 104,86
3267;104;Câmera;Eletrônicos;2026-03-14;1.0;R$ 2373,04
3268;102;Câmera;Eletrônicos;2026-03-13;7.0;R$ 2236,39
3269;101;Mousepad;Periféricos;2026-03-17;4.0;R$ 316,2
3270;102;Mesa de Escritório;;2026-02-22;5.0;R$ 483,05
3271;101;Cadeira Gamer;;2026-03-15;1.0;R$ 2348,12
3272;104;   cabo hdmi  ;Acessórios;2026-02-06;1.0;R$ 178,25
3273;103;Tablet;Eletrônicos;2026-01-08;7.0;R$ 5382,7
3274;104;   microfone  ;Periféricos;2026-02-14;2.0;R$ 241,0
3275;105;   notebook  ;Eletrônicos;2026-03-16;1.0;R$ 4631,64
3276;102;Tablet;Eletrônicos;2026-01-05;6.0;R$ 3926,08
3277;102;Mouse;Periféricos;2026-01-01;3.0;R$ 224,63
3278;105;Hub USB;Acessórios;2026-03-15;6.0;R$ 231,2
3279;104;Suporte Monitor;Móveis;2026-01-12;3.0;R$ 1143,87
3280;102;Tablet;Eletrônicos;2026-01-13;5.0;R$ 1331,13
3281;103;Monitor;Eletrônicos;2026-01-15;10.0;R$ 4406,55
3282;104;Carregador;Acessórios;2026-03-04;;R$ 273,15
3283;101;Hub USB;Acessórios;2026-03-22;1.0;R$ 283,98
3284;105;Tablet;Eletrônicos;2026-02-19;;R$ 963,84
3285;105;   filtro de linha  ;Acessórios;2026-02-24;1.0;R$ 242,37
3286;105;Filtro de Linha;Acessórios;2026-01-09;6.0;R$ 272,4
3287;101;Notebook;Eletrônicos;2026-01-23;1.0;R$ 5081,91
3288;105;Gaveteiro;Móveis;2026-03-14;9.0;R$ 1641,31
3289;102;Monitor;Eletrônicos;2026-02-27;10.0;R$ 2736,63
3290;104;   microfone  ;Periféricos;2026-02-23;9.0;R$ 22,74
3291;104;Mesa de Escritório;Móveis;2026-02-20;8.0;R$ 1757,94
3292;105;Webcam;Periféricos;2026-03-28;8.0;R$ 324,06
3293;101;   gaveteiro  ;Móveis;2026-03-09;10.0;R$ 1903,46
3294;102;Mousepad;Periféricos;2026-01-16;9.0;R$ 323,22
3295;101;Gaveteiro;Móveis;2026-01-15;3.0;R$ 1397,88
3296;102;Mousepad;Periféricos;2026-02-28;7.0;R$ 224,49
3297;105;Carregador;Acessórios;2026-02-10;5.0;R$ 128,7
3298;101;Headset;Periféricos;2026-01-04;10.0;R$ 325,65
3299;102;Cabo HDMI;Acessórios;2026-03-11;10.0;R$ 163,54
3300;105;Headset;Periféricos;2026-02-08;9.0;R$ 218,93
3301;105;   suporte monitor  ;Móveis;2026-02-20;4.0;R$ 1228,25
3302;101;Gaveteiro;Móveis;2026-03-26;7.0;R$ 599,43
3303;101;Cabo HDMI;Acessórios;2026-03-14;6.0;R$ 222,39
3304;101;   cabo hdmi  ;Acessórios;2026-01-23;3.0;R$ 168,34
3305;104;Microfone;Periféricos;2026-03-25;8.0;R$ 42,24
3306;104;Gaveteiro;Móveis;2026-01-28;2.0;R$ 2059,56
3307;101;Capa Protetora;Acessórios;2026-01-18;8.0;R$ 198,06
3308;103;Suporte Monitor;Móveis;2026-03-28;9.0;R$ 1028,92
3309;103;Smart TV;Eletrônicos;2026-01-06;9.0;R$ 3999,11
3310;105;Carregador;Acessórios;2026-03-02;6.0;R$ 295,28
3311;105;Mesa de Escritório;Móveis;2026-03-17;3.0;R$ 2485,78
3312;101;Mesa de Escritório;Móveis;2026-01-08;2.0;R$ 1773,67
3313;105;Cabo HDMI;;2026-03-25;3.0;R$ 89,17
3314;104;   hub usb  ;Acessórios;2026-01-26;8.0;R$ 326,72
3315;105;Mesa de Escritório;;2026-02-05;9.0;R$ 1318,09
3316;101;Carregador;Acessórios;2026-03-08;;R$ 164,42
3317;105;Teclado;Periféricos;2026-02-21;6.0;R$ 288,38
3318;103;Filtro de Linha;Acessórios;2026-02-14;3.0;R$ 83,65
3319;104;Cabo HDMI;Acessórios;2026-01-09;6.0;R$ 90,28
3320;101;Mousepad;Periféricos;2026-01-24;3.0;R$ 76,17
3321;101;Mesa de Escritório;Móveis;2026-02-02;3.0;R$ 1028,35
3322;102;Carregador;Acessórios;2026-03-02;5.0;R$ 54,41
3323;101;Gaveteiro;Móveis;2026-03-26;5.0;R$ 1179,41
3324;103;Capa Protetora;Acessórios;2026-01-10;5.0;R$ 189,92
3325;104;Teclado;Periféricos;2026-01-23;;R$ 225,79
3326;105;Suporte Monitor;Móveis;2026-03-15;8.0;R$ 363,82
3327;105;Suporte Monitor;Móveis;2026-03-27;10.0;R$ 1790,48
3328;104;Cabo HDMI;Acessórios;2026-03-18;;R$ 126,6
3329;102;Webcam;Periféricos;2026-03-01;2.0;R$ 99,64
3330;104;Webcam;Periféricos;2026-01-08;6.0;R$ 160,02
3331;101;Smart TV;Eletrônicos;2026-03-01;2.0;R$ 2520,08
3332;102;Gaveteiro;Móveis;2026-02-01;3.0;R$ 1698,95
3333;101;Gaveteiro;Móveis;2026-02-20;7.0;R$ 1752,11
3334;103;Gaveteiro;Móveis;2026-02-19;6.0;R$ 1645,53
3335;103;Microfone;Periféricos;2026-03-13;3.0;R$ 205,84
3336;103;Cadeira Gamer;Móveis;2026-03-08;10.0;R$ 1058,94
3337;103;   mouse  ;Periféricos;2026-02-22;9.0;R$ 232,93
3338;103;Notebook;Eletrônicos;2026-03-21;3.0;R$ 1234,9
3339;103;Mesa de Escritório;Móveis;2026-01-26;4.0;R$ 388,79
3340;105;   gaveteiro  ;Móveis;2026-01-01;9.0;R$ 1907,43
3341;103;   teclado  ;Periféricos;2026-03-03;3.0;R$ 263,48
3342;102;   mousepad  ;Periféricos;2026-01-10;;R$ 210,04
3343;105;   tablet  ;Eletrônicos;2026-03-27;3.0;R$ 2461,83
3344;101;Gaveteiro;Móveis;2026-03-09;2.0;R$ 599,85
3345;103;Cabo HDMI;Acessórios;2026-01-18;10.0;R$ 48,7
3346;102;Suporte Monitor;Móveis;2026-02-03;4.0;R$ 771,55
3347;104;Capa Protetora;Acessórios;2026-02-03;3.0;R$ 182,88
3348;102;Monitor;;2026-03-03;4.0;R$ 3161,75
3349;103;   monitor  ;Eletrônicos;2026-03-17;10.0;R$ 1038,47
3350;104;Hub USB;Acessórios;2026-02-06;4.0;R$ 58,62
3351;101;Mouse;Periféricos;2026-03-07;4.0;R$ 125,91
3352;101;Filtro de Linha;Acessórios;2026-01-25;7.0;R$ 310,73
3353;101;   cabo hdmi  ;Acessórios;2026-01-28;4.0;R$ 247,96
3354;105;   hub usb  ;Acessórios;2026-01-11;1.0;R$ 56,96
3355;102;Suporte Monitor;Móveis;2026-03-12;7.0;R$ 361,2
3356;104;Cadeira Gamer;Móveis;2026-03-16;8.0;R$ 1062,86
3357;104;Teclado;Periféricos;2026-01-27;7.0;R$ 269,45
3358;104;Notebook;Eletrônicos;2026-03-28;1.0;R$ 2282,65
3359;101;   webcam  ;Periféricos;2026-03-13;4.0;R$ 39,94
3360;105;   gaveteiro  ;Móveis;2026-03-28;7.0;R$ 1173,87
3361;102;Microfone;Periféricos;2026-02-02;1.0;R$ 182,74
3362;101;Cabo HDMI;Acessórios;2026-02-21;1.0;R$ 204,61
3363;101;Hub USB;Acessórios;2026-03-25;8.0;R$ 116,74
3364;102;   teclado  ;Periféricos;2026-02-11;10.0;R$ 261,63
3365;103;   microfone  ;Periféricos;2026-02-18;6.0;R$ 265,09
3366;105;Smart TV;Eletrônicos;2026-02-26;1.0;R$ 5330,12
3367;102;Carregador;Acessórios;2026-03-18;4.0;R$ 200,78
3368;102;Teclado;Periféricos;2026-03-01;1.0;R$ 105,17
3369;103;Carregador;Acessórios;2026-02-17;7.0;R$ 263,56
3370;104;Monitor;Eletrônicos;2026-01-13;4.0;R$ 1296,55
3371;104;Cabo HDMI;Acessórios;2026-01-09;;R$ 189,42
3372;103;Cadeira Gamer;Móveis;2026-02-15;3.0;R$ 1496,91
3373;101;Smartphone;;2026-03-13;2.0;R$ 1279,29
3374;104;Notebook;Eletrônicos;2026-03-20;3.0;R$ 2678,44
3375;103;Hub USB;Acessórios;2026-02-06;7.0;R$ 185,26
3376;102;Carregador;Acessórios;2026-01-09;1.0;R$ 85,47
3377;103;   suporte monitor  ;Móveis;2026-03-12;;R$ 2033,44
3378;101;Smart TV;Eletrônicos;2026-02-21;3.0;R$ 1515,28
3379;104;Hub USB;Acessórios;2026-03-05;2.0;R$ 235,04
3380;102;Capa Protetora;Acessórios;2026-01-18;6.0;R$ 237,18
3381;104;Smart TV;Eletrônicos;2026-01-09;1.0;R$ 4470,19
3382;103;Smart TV;Eletrônicos;2026-01-03;4.0;R$ 2735,76
3383;101;Headset;Periféricos;2026-03-21;5.0;R$ 205,45
3384;104;Notebook;Eletrônicos;2026-03-14;3.0;R$ 4609,21
3385;103;Tablet;Eletrônicos;2026-01-20;6.0;R$ 1998,89
3386;103;Mouse;Periféricos;2026-03-25;8.0;R$ 298,05
3387;104;Mesa de Escritório;Móveis;2026-03-01;1.0;R$ 546,94
3388;101;Filtro de Linha;Acessórios;2026-02-10;8.0;R$ 211,39
3389;102;Headset;Periféricos;2026-03-04;7.0;R$ 254,83
3390;105;Cabo HDMI;Acessórios;2026-03-22;1.0;R$ 37,5
3391;101;   microfone  ;Periféricos;2026-03-20;5.0;R$ 229,97
3392;102;Tablet;Eletrônicos;2026-03-10;9.0;R$ 2124,66
3393;102;Suporte Monitor;Móveis;2026-01-26;9.0;R$ 744,39
3394;104;Gaveteiro;Móveis;2026-03-16;10.0;R$ 2485,8
3395;104;Gaveteiro;Móveis;2026-02-21;8.0;R$ 2391,29
3396;105;Microfone;Periféricos;2026-03-03;9.0;R$ 305,55
3397;105;   cadeira gamer  ;Móveis;2026-03-01;8.0;R$ 1900,99
3398;103;Hub USB;Acessórios;2026-02-13;2.0;R$ 339,39
3399;105;Hub USB;Acessórios;2026-02-06;5.0;R$ 308,14
3400;105;Mesa de Escritório;Móveis;2026-01-16;8.0;R$ 2435,07
3401;104;Notebook;Eletrônicos;2026-02-18;9.0;R$ 4970,57
3402;101;Mouse;Periféricos;2026-03-24;9.0;R$ 293,34
3403;104;Smart TV;Eletrônicos;2026-02-22;;R$ 2736,09
3404;102;Webcam;Periféricos;2026-03-12;8.0;R$ 40,85
3405;102;Câmera;Eletrônicos;2026-01-27;1.0;R$ 1687,89
3406;105;Smartphone;Eletrônicos;2026-01-26;4.0;R$ 3090,87
3407;104;   capa protetora  ;Acessórios;2026-01-06;1.0;R$ 184,57
3408;105;Headset;Periféricos;2026-03-09;10.0;R$ 71,0
3409;105;Carregador;Acessórios;2026-03-06;;R$ 155,25
3410;103;   gaveteiro  ;Móveis;2026-02-15;3.0;R$ 1239,56
3411;105;Webcam;Periféricos;2026-01-15;10.0;R$ 109,58
3412;101;Headset;Periféricos;2026-02-25;;R$ 269,08
3413;105;Mouse;Periféricos;2026-01-05;7.0;R$ 238,89
3414;103;Filtro de Linha;Acessórios;2026-01-01;10.0;R$ 320,47
3415;103;   câmera  ;Eletrônicos;2026-02-08;6.0;R$ 1206,74
3416;104;Carregador;Acessórios;2026-02-04;3.0;R$ 133,06
3417;105;Notebook;Eletrônicos;2026-03-26;6.0;R$ 4750,64
3418;104;Teclado;Periféricos;2026-01-16;7.0;R$ 96,08
3419;103;Filtro de Linha;Acessórios;2026-03-08;8.0;R$ 66,14
3420;102;Headset;Periféricos;2026-03-07;2.0;R$ 31,66
3421;101;   smart tv  ;Eletrônicos;2026-03-19;5.0;R$ 1470,1
3422;104;Tablet;Eletrônicos;2026-01-07;4.0;R$ 4968,38
3423;105;Webcam;Periféricos;2026-02-12;7.0;R$ 229,42
3424;105;Tablet;Eletrônicos;2026-02-08;8.0;R$ 1274,83
3425;101;Carregador;Acessórios;2026-03-22;7.0;R$ 198,32
